3671	1053
3765	1053
4686	1053
5505	1053
3103	1053
4606	1053
1975	1053
5113	1053
1053	2727
6915	2727
5813	2727
1193	2727
2516	2727
1091	2727
5518	2727
1077	2727
745	2727
504	2727
5255	2727
4135	2727
7829	2727
4232	2727
3193	2727
397	2727
3331	2727
2536	2727
4917	2727
6268	2727
6704	2727
3609	1436
4182	1436
4194	1436
3693	1436
4072	1436
3518	1436
6493	1436
1377	6956
2549	6956
4661	6956
6578	6956
7175	6956
4586	6956
2074	6956
2384	6956
6454	6956
236	2270
7570	2270
5342	2270
4457	2270
1037	2270
796	2270
267	2270
5246	2270
5916	2270
3891	2270
1171	2270
4520	2270
3066	2270
3882	2270
6123	2270
4025	2270
6994	2270
3749	4080
3267	4080
1373	4080
1907	4080
250	4080
4133	4080
1441	4080
5940	4080
1336	4080
479	4080
428	4080
1973	4080
4527	4080
7499	4080
6557	4080
3551	3161
1024	3161
1691	3161
1959	3161
6786	3161
3526	3161
3824	3161
6467	3161
3201	3161
4616	3161
51	3161
1120	3161
172	3161
2181	3161
6609	3161
1818	3161
6699	3161
2058	3161
7545	3161
6296	3161
6133	3161
5872	3161
2173	3161
1934	3161
156	3161
634	3161
1782	3161
861	3161
4261	4299
329	6966
4529	6966
1541	3578
4945	3578
4848	3578
6536	3578
1657	3578
1062	3578
2181	3738
5833	3738
4566	3738
4974	3738
7291	3738
3562	3738
1576	3738
3551	3738
4396	3738
4026	4076
6013	2180
438	5879
5706	5879
776	5879
7548	5879
1590	5879
5421	1033
5087	1033
7769	1033
6713	1033
82	1033
6714	1033
5679	1033
4765	1033
1232	7012
2847	6310
6695	2766
6711	2766
6391	2766
2931	2766
3333	2766
4432	2766
6464	2766
7809	2766
923	2766
607	2766
2189	2766
2424	2766
1355	2766
6078	2766
5	2766
5527	2766
491	2766
6265	2766
1269	2766
594	2766
2633	2766
2102	2766
2336	2229
2873	2229
3344	2229
2182	5760
2961	5760
6873	5760
875	5760
6821	5760
4547	5760
967	2243
2611	2243
4293	2243
4792	2243
369	2243
4846	2243
322	2243
770	2243
186	2243
2059	2243
6088	2243
2981	2243
4888	2243
1907	2243
7539	2243
3304	2243
4338	2243
2176	2243
2848	2243
4389	2243
4271	2243
4159	2243
6057	2243
6911	2243
1233	2243
4827	2243
5961	2243
5153	877
1375	877
6975	877
1488	877
4477	877
2616	1180
361	6403
2383	6403
5322	6403
388	6403
4008	6403
6209	6403
7030	6403
113	6403
4454	6403
5086	6403
3108	6403
7637	6403
3443	6403
6526	6403
7089	6403
7695	6403
1164	6403
6306	6403
2155	6403
2180	6403
4906	6403
316	5736
1787	5736
7430	5736
7840	5736
3288	5736
1195	5736
238	5736
2072	5736
519	5736
770	5736
5736	1345
4994	4054
1000	4054
1419	4054
4907	6730
5087	6730
3150	6730
5679	4531
4872	3768
6186	3768
4434	4213
2157	4213
1244	4213
2837	4213
1284	4213
7607	4213
4884	4213
5639	4213
5156	4213
4577	4213
1907	5281
5599	5281
1565	3187
2388	5179
6687	5179
1464	5179
4830	5179
3259	1683
6200	3996
7326	3996
27	3996
3914	3996
3278	3996
2173	3996
6777	3996
6465	3996
5723	256
3577	256
4461	256
6935	256
4235	256
5043	256
4537	256
3745	256
6288	256
4864	256
291	256
6671	256
6235	256
7839	256
5366	7195
2215	7195
3059	7195
2576	7195
7800	7195
6084	7195
7772	7195
990	7195
5794	7195
5731	7195
7520	7195
7571	7195
4900	7195
5564	7195
829	7195
2509	7195
1009	7195
645	7195
312	7195
3118	7195
4162	7195
6754	7195
465	7195
6359	7195
7712	7195
1139	7195
1922	7195
4319	7195
2894	7195
5974	7195
5350	7195
1258	7195
1404	7195
5127	7195
7664	7195
1609	7195
3932	7195
65	7079
1693	2739
4642	6072
3937	4970
4644	4970
7143	4970
2623	4970
7215	4970
2214	4970
2012	4970
4421	4970
6211	4970
89	4970
1479	4970
1684	4970
6661	4970
1447	4970
3176	1453
6778	1453
3430	1453
5697	1453
5678	1453
4370	4955
3817	4955
2630	4955
1583	5424
3612	5424
3652	5424
2884	3606
5031	3606
2541	3606
6068	3606
7272	3606
2671	1080
2127	1080
4624	1080
7641	1080
6739	1080
6373	1080
2195	1080
5821	1080
710	1080
1032	1080
7070	1080
11	1080
3161	5764
2746	3582
4654	3582
3648	3582
282	3582
1602	3582
7374	3582
4158	3582
6144	3582
4085	3582
2832	3582
3819	3582
2687	3582
6984	3582
1486	3582
3828	3582
7492	3582
5379	3582
7263	3582
3437	3582
6022	3582
2856	3582
2930	3582
3997	3582
2610	3582
695	3582
303	7870
7471	1223
551	4809
6461	3742
3666	3639
6136	3639
7068	3639
2034	3639
5365	3639
7364	3639
1945	3639
1149	3639
1429	3639
2394	3639
4464	3639
2084	3639
3877	3639
5532	3639
