198	6258
198	2949
198	5130
198	9436
198	8297
198	9480
198	8415
198	468
198	719
198	1073
198	3454
198	3872
198	1539
198	2867
198	3254
198	4706
198	4699
200	6858
201	8332
203	1716
203	861
203	3414
203	8483
203	5586
203	7070
203	5017
203	405
205	2243
207	114
208	9641
209	218
209	3414
209	6490
209	6402
209	3110
209	1094
209	9269
209	960
209	583
210	3742
211	2731
211	8256
212	3664
212	1189
212	6858
214	2300
214	9620
214	2210
214	7016
214	864
214	2129
215	3669
217	4782
218	1182
218	717
218	7126
218	7043
219	3344
221	6490
223	4690
223	2546
223	3641
224	5227
226	2217
228	2089
228	3414
228	2024
229	345
231	6682
231	536
231	2271
231	3839
231	1877
231	5159
231	2466
231	489
231	901
231	8857
231	8518
231	8468
231	2675
231	3117
231	7226
231	6490
231	2775
231	3397
231	6668
231	5921
231	6319
231	9673
231	6933
231	7808
231	696
231	6345
231	2783
231	4502
231	5007
231	5311
231	7097
231	5387
231	9920
231	7070
232	380
232	1070
232	6725
232	1574
232	9634
232	4699
232	6991
232	9426
232	2867
232	2101
232	2208
232	1995
232	571
233	3043
236	7070
238	3705
238	1366
238	5728
238	4124
238	1707
239	2670
239	7761
240	9641
240	8618
240	9592
240	8833
240	4530
241	4874
241	6091
243	618
243	709
243	3664
243	817
243	7386
243	3669
244	7772
244	10
244	2129
244	3592
244	214
246	5066
246	2670
246	3669
246	1371
247	1877
249	864
253	3206
253	363
253	6933
253	1951
253	9490
253	5586
253	2731
253	5620
253	3570
253	1180
253	9217
253	3414
253	6858
253	5066
253	5678
253	5007
255	3700
256	380
256	3043
256	4526
256	6858
256	9269
256	415
257	208
257	7999
257	1759
257	1129
257	743
257	3570
257	1983
257	2867
257	4699
257	4676
257	1574
257	7114
257	2856
257	4887
257	8277
257	3078
257	2915
257	3669
259	325
259	177
259	2048
259	2094
259	9269
259	2982
259	2856
259	493
259	1951
259	1088
259	1564
259	1376
259	1132
260	2731
261	2170
262	1909
264	1453
265	325
266	2579
266	1114
267	5586
268	355
268	604
268	3186
268	6531
269	1671
270	6933
278	3787
280	7808
280	4124
281	2247
284	2752
286	5586
287	5462
292	3043
293	6933
295	1867
295	2198
295	8256
295	4442
295	2982
295	1799
295	6485
295	768
295	2574
296	458
296	2481
296	2707
296	2546
296	2271
296	3669
296	5546
297	5222
297	86
297	2548
298	5586
298	535
298	4017
298	367
301	8256
304	2775
304	2953
304	1276
305	3949
305	4605
307	6635
308	4526
309	253
309	1585
309	1222
310	2309
311	380
311	86
311	114
311	6682
311	1366
311	98
311	1189
311	9195
311	6674
311	5066
311	2210
311	2467
312	316
312	67
312	2892
312	6933
312	536
313	2014
314	901
314	5017
316	671
316	3078
316	7640
316	823
316	1938
316	7045
316	7136
316	8859
316	2466
317	971
318	8523
322	4526
322	415
324	3414
324	1268
328	4515
330	855
331	4502
332	363
332	2089
333	625
333	1318
336	213
337	2696
338	6627
339	6527
340	8737
340	3615
340	8518
340	7249
340	1657
340	3043
340	8859
340	1929
340	3205
340	9320
340	709
340	8256
340	2004
340	8025
340	9154
340	1185
340	2590
340	3108
340	7726
340	3186
340	9166
340	8042
340	9892
340	1541
340	833
340	5738
340	7045
340	5930
340	4939
340	6800
340	9718
340	9573
340	2887
340	1623
340	6745
340	2139
340	5234
340	8616
341	3317
341	7097
344	3317
346	5678
347	2825
348	2731
348	114
349	4416
351	6725
352	1602
352	3064
353	6245
354	2388
355	458
355	3186
358	2415
358	3505
361	5488
363	373
363	2190
363	2079
364	9997
364	5931
364	8647
365	2413
365	340
365	536
365	2621
365	7877
365	3688
365	2315
365	3572
365	2828
365	1671
365	3697
365	2581
366	2466
366	2057
366	489
366	5187
366	5017
367	202
367	2070
367	618
367	2511
367	2010
367	234
367	3043
367	5570
368	656
368	9433
368	7809
368	5952
368	9965
371	3223
374	2707
374	5368
375	6098
375	9224
378	5017
378	7095
378	6080
378	4133
378	6468
378	5540
380	240
380	401
380	2766
380	959
380	1269
380	2217
380	7999
380	213
380	7923
380	3043
380	4827
380	325
380	8468
380	8203
380	7640
380	4398
380	496
380	2758
380	6725
380	2856
380	259
380	2271
380	857
381	901
384	6490
388	3100
389	3648
389	2828
389	2794
389	8256
389	8483
391	3110
394	733
395	2825
396	6933
397	625
399	213
399	124
399	6754
399	1016
399	4063
399	5317
399	743
399	7559
399	1170
399	958
399	817
399	883
399	104
399	2619
399	7540
399	2533
399	1153
399	1132
399	1585
399	7386
399	6127
399	970
399	528
399	4238
399	496
399	1496
399	4736
399	1447
399	5180
400	415
401	48
401	5322
401	6075
401	9256
401	914
401	1332
401	2980
402	1366
402	1716
402	3776
403	1279
404	1280
405	325
405	2048
405	751
405	4156
405	493
405	1951
405	86
405	9490
405	5586
405	1564
405	777
405	1553
405	3787
405	1574
405	268
405	424
405	1058
407	7761
412	1084
414	815
415	4526
415	308
415	609
415	6858
415	4030
415	9269
415	1669
415	5412
415	212
415	2731
416	380
418	283
418	6804
418	5598
418	5552
418	5700
418	6424
419	1453
419	2672
420	6821
421	8654
424	2014
424	7999
425	123
426	458
426	1077
426	2027
426	415
426	725
426	322
426	3043
426	448
427	2794
428	4006
428	2499
428	2783
429	1602
429	5732
429	4404
430	8777
430	3223
431	340
431	804
431	1932
431	8737
431	9433
434	380
434	857
434	606
434	1070
434	7915
434	1574
434	1084
434	2802
434	7890
434	174
434	5339
434	5292
434	3852
434	4020
434	1113
434	600
434	1068
434	1280
434	2593
434	1366
434	1865
434	8766
434	2982
435	9100
435	960
435	3723
435	3604
435	4502
435	380
435	2271
435	6725
435	6948
435	3117
435	2315
435	1666
435	535
435	7362
435	3168
435	5046
435	6290
435	2140
438	2825
440	3477
442	5017
442	8489
442	2469
443	2731
443	3616
444	232
447	2980
447	3799
448	1189
448	6858
448	4526
448	415
448	7141
448	4221
448	2731
449	458
449	7066
449	84
449	2707
451	5472
453	3104
456	625
456	5395
456	1351
456	6070
456	757
456	653
456	3392
456	1388
456	3418
456	6319
458	632
458	373
458	7540
458	9393
458	76
458	4047
458	2533
458	8454
458	3339
458	4185
458	379
458	9634
458	6754
460	2769
460	2096
461	5178
462	1189
462	6858
462	4526
462	415
462	1877
464	1084
465	2548
465	3223
466	720
468	268
468	9269
468	2707
468	1180
468	2731
468	1981
468	5921
469	5232
471	2696
472	2771
474	458
475	3363
476	8619
477	1877
477	3776
477	4502
482	6258
483	6312
487	671
488	380
488	2758
488	1094
489	458
489	1724
489	2775
489	1124
489	747
489	527
489	3783
489	425
489	157
489	4759
489	867
489	936
489	1839
489	6720
489	280
489	8510
490	8195
491	901
491	4078
492	1366
492	2591
494	5159
494	961
496	3174
496	1877
496	2315
496	5216
496	8492
496	146
496	5387
497	535
498	2707
502	1602
502	1472
503	458
503	2460
503	1951
503	3205
503	5172
503	4359
504	424
506	5232
506	3110
506	4070
506	399
506	5109
507	3168
508	4861
509	363
509	2217
509	489
512	4654
512	3885
514	1084
514	7615
514	1463
514	5641
514	857
514	1140
515	2829
515	8541
517	2892
517	3742
520	3961
521	380
521	458
521	5264
521	1114
521	2388
522	955
523	5017
524	3570
527	458
527	606
527	1574
527	1977
527	1124
527	747
527	867
527	1113
527	209
527	2856
527	1421
527	4874
527	6429
527	1743
527	4345
527	5586
527	2887
527	4323
529	3801
532	9641
532	98
534	6319
534	7891
535	1280
535	3750
535	1191
535	2155
535	2309
535	7873
535	2610
535	9304
535	980
535	1553
535	763
535	594
535	3531
535	6452
535	4172
536	6682
536	959
536	6585
536	704
536	237
536	8944
536	9572
536	4686
536	114
536	1901
536	2548
536	3919
536	4643
536	5930
536	7091
536	4858
536	7043
536	1602
536	2619
536	1914
536	3186
536	1300
536	1847
536	7640
536	2915
536	5694
536	2785
536	8042
536	8256
538	5930
539	4502
540	8270
541	2548
543	5586
546	781
547	271
548	458
548	6682
551	456
552	8535
553	5860
555	3723
555	7392
555	7070
557	4502
557	114
557	7269
557	257
557	98
563	7097
563	4464
563	6186
563	5582
564	259
564	2210
564	2593
564	22
564	399
565	1877
566	3750
569	625
569	1544
570	2696
571	9689
571	2300
571	2481
571	2210
571	2828
571	3486
571	3572
571	8274
571	5546
572	5017
573	1180
576	6725
577	5178
579	6731
579	4890
579	3264
583	867
583	4827
583	7772
583	2253
585	3344
587	5017
588	5469
590	1453
591	150
592	5178
593	4181
593	6251
594	865
594	3168
596	2892
596	862
597	380
597	4402
599	5586
600	3656
600	3548
600	3201
602	493
602	3840
602	2548
602	1539
602	541
602	1168
603	3100
604	8737
604	8518
604	8468
604	3397
604	114
604	2546
604	6933
604	8429
604	259
604	7392
604	3604
604	1199
604	1094
604	5109
604	3435
604	7809
604	5442
604	671
604	8256
604	8353
604	3507
604	3355
604	7411
604	167
604	8483
604	3395
604	7070
604	8042
604	6853
604	6251
604	2263
604	1114
606	9288
606	380
606	259
606	458
606	4298
606	671
606	3741
606	3051
607	380
608	1877
608	5921
608	8177
608	7483
609	1189
609	6858
609	4526
609	3669
609	5586
609	8165
609	1115
609	6795
610	3726
612	2548
614	3723
618	380
618	2217
618	1114
618	2783
622	656
624	458
626	2696
627	5921
628	2635
629	3700
630	380
637	2155
637	1070
638	3043
639	5586
639	6649
640	901
641	6490
641	3711
643	1366
643	5462
647	3723
648	855
650	671
650	4917
650	2243
650	5546
650	5728
651	5367
651	1761
653	3223
654	1877
656	493
656	2217
656	6258
656	201
656	557
662	3168
662	5910
663	5732
667	618
671	2217
671	1574
675	1859
676	5005
677	2731
678	2731
678	4070
678	2838
678	2807
678	3414
679	5258
680	618
680	5512
681	4502
682	5586
682	2808
683	4651
685	5512
686	4502
688	7097
690	5017
695	2707
695	2546
695	2731
695	260
695	5803
696	2707
696	6682
696	8906
696	5368
696	2951
696	5462
697	2892
697	458
697	1981
697	2210
698	458
700	3223
701	5728
702	84
702	6173
704	78
704	380
704	3043
704	2619
704	8061
704	3355
704	2089
704	6345
704	1629
704	5767
704	1951
704	2825
710	141
710	1794
711	2892
712	509
712	7640
712	4748
712	7682
712	3513
712	4375
717	644
717	5232
717	818
717	3179
717	4017
717	2491
718	4073
719	1180
719	3318
719	6725
719	6490
719	5586
719	2271
719	6933
719	1107
719	86
719	2089
719	3110
719	5547
719	1707
719	98
719	97
719	6135
719	602
719	2670
719	5952
719	8492
719	527
719	4323
719	6271
720	2217
720	7780
720	340
721	3009
721	6682
723	4299
723	2217
724	1113
725	2546
725	2081
725	415
725	2980
730	862
732	1951
734	6241
735	6627
735	2181
736	84
736	5151
736	2892
736	8518
736	5930
736	5007
736	6051
736	379
736	955
736	259
736	2548
736	8181
736	4282
736	5821
737	5678
743	3043
743	7091
743	2210
743	5017
743	1094
745	8703
747	458
747	606
747	3166
747	503
747	1419
747	1124
751	98
751	2548
752	4502
752	1877
752	2970
753	340
753	5930
753	2522
753	2041
753	5011
753	8273
753	7874
753	7761
754	380
754	74
754	2243
754	1114
754	1366
754	8233
755	380
756	1453
756	6879
756	2672
756	6952
756	3053
756	5763
756	7360
757	1351
757	1107
758	6933
761	4277
762	2731
762	1268
763	3168
763	2388
767	2982
768	8518
768	4526
768	656
768	4208
768	8256
768	2300
768	86
768	8789
768	6075
770	1666
771	5586
772	1100
773	1877
774	3700
774	5062
777	9490
777	2676
777	3548
777	7392
777	1719
777	399
777	5860
778	4886
780	3791
780	333
781	817
784	8535
785	536
787	2210
787	5387
789	2470
789	8256
789	5222
790	6319
790	6512
792	3776
792	1257
793	1602
795	1877
798	2155
799	373
799	3
799	3723
800	5586
801	7097
802	5728
802	8535
803	3648
804	867
804	3615
804	1022
804	2731
804	7761
806	1453
807	723
807	5118
807	3750
807	1897
811	3103
811	2069
811	3302
812	1877
813	380
813	656
813	1180
813	1671
815	68
816	501
817	2217
817	2315
817	4070
817	3604
820	618
820	7640
820	1228
820	5512
820	1139
820	4282
820	2895
820	790
822	2217
823	3043
823	4690
823	862
823	2099
823	5991
823	6626
823	7808
823	6108
823	3223
824	6799
825	6933
826	1651
826	4766
827	8468
827	1951
827	3110
827	5159
827	1366
827	5547
827	98
828	4515
829	3507
831	1180
832	380
832	656
833	6635
836	8302
839	8195
840	1602
840	1666
841	379
844	901
844	1182
845	1113
845	1129
847	1651
848	4887
850	9641
851	7097
851	6398
853	7893
857	8483
857	7588
857	1108
857	6795
857	3949
857	4605
857	6158
857	5732
859	1515
860	3382
861	3206
861	1132
861	5375
861	3547
861	6612
862	704
862	3615
862	7652
862	8944
862	7138
862	8468
862	9572
862	3397
862	2271
862	2768
862	114
862	6088
862	959
862	67
862	870
862	6754
862	5930
864	202
864	237
864	8307
864	903
864	6826
864	325
864	1634
864	719
864	1260
864	1200
864	5801
865	373
867	1932
867	5728
867	2217
868	1923
873	5151
873	7772
873	6754
879	5178
881	5586
883	5930
883	114
883	340
883	1366
883	3579
883	6402
883	1707
883	8704
883	8165
883	2581
884	380
884	6398
884	5064
884	851
884	9117
884	8791
889	3723
889	5109
889	7070
889	4502
889	2336
889	1783
889	2794
892	98
893	5921
896	1954
897	1366
897	2271
897	1161
897	1539
897	4613
901	855
901	2217
901	266
902	380
902	1108
902	399
902	1366
902	4503
902	9626
903	4690
903	6251
903	8546
903	3723
903	4192
903	7976
903	1199
903	8492
903	3469
906	1979
907	1132
909	271
909	4473
909	8624
909	7750
909	2615
909	20
909	1296
911	656
912	5722
912	4854
912	8654
912	5734
912	4960
912	3906
912	4579
912	8729
912	5110
912	7512
913	2089
913	1707
913	6078
913	93
913	5512
914	3570
914	1200
914	6858
914	1585
914	259
914	2621
915	2210
915	3611
916	1951
918	4766
918	380
918	1366
919	458
919	4616
920	7800
921	5921
921	8298
922	2388
924	3723
924	7951
925	9108
925	5629
925	6687
926	2048
927	6635
929	3330
931	2670
931	3477
931	5444
931	3687
931	8610
931	4125
931	4721
931	9946
931	5809
931	9691
933	226
933	1936
933	271
933	4030
933	3132
933	521
933	368
933	448
933	7640
933	2828
936	5227
936	4124
936	7091
936	2731
936	804
936	434
936	747
936	2461
936	2892
936	2243
938	3723
938	4017
938	5570
939	4684
941	379
941	380
941	3723
941	4819
942	6297
942	960
943	7999
943	2892
949	2580
949	6933
950	3700
955	1936
955	7640
955	531
955	2731
956	1182
956	363
956	6916
956	7772
956	2731
956	4126
956	8437
956	8754
956	9210
957	2828
958	218
958	1707
958	434
958	3669
959	6682
959	8737
959	2271
959	2413
959	4887
959	4502
959	2315
959	2466
959	7960
959	113
959	3043
960	226
960	709
960	8256
960	5930
960	2339
960	7772
960	3853
961	1585
963	1671
966	4502
967	4605
967	4735
967	1294
967	5265
967	6652
967	1107
967	5601
968	1840
969	9289
969	3505
969	7635
969	5109
969	4124
970	671
970	5007
970	2548
970	2619
970	527
970	4503
970	6345
970	6045
970	2581
970	5387
971	1671
971	1884
972	226
972	5235
973	3604
973	2670
976	5728
978	6853
979	458
980	458
980	1366
980	1124
980	747
980	527
980	489
980	2522
980	7302
980	2783
981	3561
982	701
982	366
982	650
983	5921
984	862
984	3486
984	3697
984	6402
984	8165
984	4530
984	7502
985	2696
990	114
990	6490
990	3902
990	5314
990	6933
990	6682
991	2578
994	68
994	284
995	213
995	1326
995	1467
995	2768
995	1942
995	3397
995	8468
995	2982
997	8195
998	362
1000	3799
1000	8616
1005	1602
1005	1472
1006	4847
1008	458
1009	5232
1009	6402
1009	3741
1009	7802
1009	820
1009	5570
1009	367
1011	6490
1011	1666
1011	6933
1011	3505
1013	1094
1013	1180
1014	6269
1015	5732
1018	1396
1018	3469
1018	2980
1022	2731
1024	379
1025	3801
1026	1114
1030	2696
1031	6258
1032	5896
1033	1108
1033	3469
1033	2608
1035	7514
1037	3566
1037	5760
1039	5472
1039	2696
1040	3223
1040	5921
1040	4124
1041	6671
1042	7241
1045	1280
1046	3223
1046	1124
1046	4515
1046	2501
1047	8774
1047	7511
1051	4384
1052	509
1053	6319
1053	5921
1053	6709
1053	7483
1053	8177
1053	7464
1054	6345
1055	4017
1058	862
1058	98
1058	4503
1058	5601
1058	5007
1059	5847
1059	3575
1060	867
1060	1032
1060	3433
1060	6922
1060	7430
1061	3168
1061	5144
1063	8500
1064	68
1065	4840
1068	458
1068	600
1068	3548
1070	380
1070	3548
1070	4887
1070	3538
1070	820
1073	3117
1073	536
1073	1901
1073	3886
1073	1862
1073	7808
1073	7439
1073	3940
1073	557
1073	6826
1073	3783
1073	5971
1073	243
1073	1931
1073	8163
1074	1951
1075	2548
1075	5017
1077	458
1077	3104
1080	6512
1080	4793
1081	1951
1081	2731
1085	48
1085	532
1085	1390
1085	1391
1085	373
1085	3900
1085	1366
1085	371
1085	5841
1085	1743
1085	1018
1085	4006
1085	2991
1085	6258
1085	5975
1085	2006
1085	506
1085	4706
1086	1366
1086	6933
1086	6725
1086	2581
1087	5586
1093	3669
1094	380
1094	3205
1094	3615
1094	6258
1094	1657
1094	7126
1094	7043
1094	1130
1094	2670
1094	719
1094	1977
1094	2094
1094	8429
1094	1386
1094	536
1094	9028
1094	366
1094	8256
1094	3055
1094	2139
1095	7432
1096	5586
1096	4746
1096	2808
1097	380
1097	6697
1099	7761
1099	6350
1100	7179
1100	1132
1102	7490
1103	862
1103	3604
1103	1366
1103	5892
1104	1877
1105	9123
1105	7226
1105	7487
1105	6668
1105	5122
1105	7483
1105	7879
1105	8177
1105	7100
1105	8286
1105	10135
1107	1084
1107	7615
1107	5641
1108	325
1108	2330
1108	1865
1108	787
1108	2481
1108	571
1108	955
1110	362
1110	5546
1112	295
1113	4299
1113	2217
1113	600
1113	84
1113	97
1113	4218
1114	493
1114	6421
1114	3942
1114	2198
1114	1602
1114	8297
1114	6188
1114	8353
1114	3566
1114	3799
1114	3205
1114	1070
1114	1601
1114	6298
1114	7999
1114	1275
1114	5235
1115	5371
1115	5586
1115	405
1115	1553
1116	6933
1116	2583
1119	1073
1121	3723
1121	3738
1121	5732
1121	3642
1121	2660
1121	1124
1121	6490
1121	8535
1122	3100
1122	796
1124	5322
1124	536
1124	362
1124	366
1124	3576
1124	3900
1124	5732
1124	6579
1124	5133
1124	9589
1124	9161
1126	2696
1126	4996
1129	8256
1129	7091
1129	3604
1129	3117
1129	5952
1129	3741
1129	8483
1129	2534
1129	3723
1129	7392
1129	3642
1129	3505
1130	2766
1130	9269
1130	84
1130	363
1130	3196
1130	7502
1130	862
1130	2731
1130	4526
1130	4690
1131	202
1131	1867
1131	3445
1132	9269
1132	8518
1132	8857
1132	7652
1132	8468
1132	9572
1132	2271
1132	5172
1132	458
1132	1877
1132	8989
1133	8410
1134	6959
1134	5425
1135	2229
1138	1472
1138	2478
1138	1602
1140	3223
1142	3801
1153	3664
1153	2271
1153	6682
1153	3397
1153	6490
1153	6933
1153	2243
1153	1453
1153	2539
1153	6512
1153	4282
1153	2771
1153	3505
1153	4690
1153	8042
1154	6472
1156	5586
1157	3723
1160	7091
1160	505
1161	9099
1161	5109
1161	1602
1164	855
1173	2707
1175	3723
1177	2203
1179	1932
1179	1904
1179	3354
1180	720
1180	7009
1180	726
1180	2691
1180	4238
1180	862
1180	3454
1180	1977
1180	1132
1180	1191
1180	8989
1180	5930
1180	6826
1180	3872
1180	1269
1180	1182
1180	3443
1180	240
1180	246
1180	8250
1180	2315
1180	2828
1180	2033
1180	193
1180	1273
1180	2670
1180	4624
1181	2980
1182	6255
1182	3397
1182	458
1182	363
1185	933
1185	3799
1186	901
1186	3507
1186	3723
1188	340
1188	1052
1188	259
1188	6490
1188	7097
1188	3486
1189	2190
1189	1130
1189	709
1189	400
1189	322
1189	725
1189	308
1189	7543
1189	4030
1189	1669
1189	415
1189	5150
1189	256
1189	426
1189	10086
1189	6754
1189	1132
1189	6245
1189	7043
1189	1486
1189	2145
1189	2070
1189	7274
1189	2203
1189	970
1189	6619
1189	2867
1189	2803
1189	6088
1189	643
1189	2220
1189	80
1190	2707
1191	901
1191	844
1191	1132
1191	5357
1191	3940
1192	2911
1194	2696
1196	3223
1196	2118
1199	9109
1199	1867
1199	380
1199	2771
1199	496
1199	2070
1199	1070
1199	1366
1199	1564
1199	6485
1199	120
1199	2533
1199	3566
1199	8453
1199	3072
1199	6251
1199	5803
1199	266
1199	7485
1199	1398
1199	5381
1200	4282
1200	4690
1200	9206
1200	3168
1200	218
1202	1877
1202	6163
1205	1199
1205	8353
1205	1783
1205	9572
1205	933
1205	2672
1205	4502
1205	3084
1206	3100
1208	10187
1208	6227
1208	7577
1208	3052
1208	5262
1208	9165
1208	8137
1208	5482
1208	6317
1208	5146
1210	2696
1211	6258
1213	5653
1216	3669
1216	3664
1216	1268
1218	3669
1219	3477
1220	540
1220	3635
1223	8873
1223	5968
1223	7362
1223	9473
1223	9933
1225	2396
1226	618
1226	4306
1226	5039
1226	2010
1226	625
1226	3669
1226	5732
1226	8358
1226	7720
1226	4411
1226	6433
1226	7172
1226	7485
1226	8241
1226	5133
1227	5005
1228	2210
1234	379
1234	1366
1235	2548
1235	2378
1239	1904
1239	6642
1239	6241
1239	7097
1241	2707
1242	5586
1242	2808
1243	4135
1244	1467
1247	5133
1254	521
1254	4225
1254	426
1254	716
1256	8093
1257	1537
1262	3726
1263	1671
1264	3968
1267	380
1269	86
1269	3604
1269	1671
1270	493
1270	7578
1270	2873
1273	1268
1273	6933
1273	316
1273	2892
1273	314
1273	523
1275	6258
1275	3403
1275	1707
1279	656
1279	4208
1280	2217
1280	458
1280	747
1281	5264
1281	535
1284	625
1286	6490
1289	1867
1289	7652
1290	3514
1291	1279
1293	2771
1293	6075
1293	2548
1293	2731
1293	8488
1294	1084
1295	1671
1296	2615
1297	380
1297	7097
1300	8025
1300	804
1300	1932
1300	2466
1300	1904
1300	3354
1300	3879
1300	9346
1301	618
1301	5039
1301	2511
1301	1868
1303	4502
1303	5706
1303	2466
1305	1602
1306	8689
1306	4347
1308	2522
1309	1671
1310	7761
1313	8003
1314	3700
1314	6134
1314	5062
1314	2988
1314	9466
1314	7495
1314	5415
1314	6449
1315	3723
1321	6490
1322	373
1323	3700
1324	379
1327	2696
1328	862
1329	6490
1329	6933
1330	2394
1330	1383
1330	8811
1330	10154
1331	6674
1331	5896
1332	509
1334	5166
1335	458
1335	8130
1335	158
1336	493
1336	1657
1336	7126
1336	435
1337	434
1338	855
1339	5586
1340	4887
1342	8042
1343	2225
1344	458
1344	7557
1345	458
1345	7557
1347	1602
1349	6080
1350	1378
1351	625
1351	1749
1351	5395
1351	8844
1351	8070
1351	7104
1351	4690
1351	2057
1355	1859
1356	1107
1356	1877
1359	656
1360	2289
1361	1798
1361	6719
1361	1248
1362	4554
1362	7133
1362	8314
1362	6947
1362	5926
1362	8010
1362	4572
1365	1602
1366	458
1366	7559
1366	1867
1366	867
1366	5308
1366	7640
1366	6485
1366	8132
1371	7999
1372	3801
1372	6008
1372	3106
1372	4948
1372	5740
1372	1462
1372	9550
1372	3556
1372	210
1372	7572
1372	8316
1372	1533
1372	4902
1373	8256
1373	6554
1376	5512
1376	1114
1382	8791
1384	7083
1384	5415
1385	8256
1386	3477
1386	2703
1386	3186
1386	5453
1386	7105
1386	5546
1386	5109
1386	5187
1386	7016
1388	3223
1389	644
1390	3206
1390	9433
1390	5172
1390	1108
1390	4502
1390	4070
1390	2619
1390	4840
1390	1268
1390	5682
1390	4387
1390	1180
1390	3205
1390	2581
1395	723
1395	461
1395	5912
1395	4687
1395	338
1396	2155
1396	823
1398	434
1398	933
1399	540
1401	325
1401	238
1401	6933
1401	768
1401	1130
1401	6916
1401	2794
1401	8400
1401	6490
1401	3229
1402	3168
1403	1537
1407	3669
1411	68
1411	4759
1411	329
1411	723
1411	461
1411	1894
1411	915
1411	6171
1411	5017
1414	8535
1417	5732
1418	1453
1418	2672
1420	6332
1421	380
1421	4070
1421	6933
1421	5066
1421	5232
1423	656
1426	1124
1427	4773
1429	5728
1432	1453
1432	2672
1434	2795
1434	8131
1442	2635
1442	7731
1444	3669
1444	3178
1446	9474
1452	2825
1455	3723
1455	7154
1455	6134
1455	8546
1456	3700
1458	8603
1459	3387
1461	8146
1462	5908
1462	3700
1462	7976
1462	4996
1462	7761
1463	3949
1463	4605
1465	1199
1465	3741
1470	3168
1471	3561
1472	1537
1472	1602
1473	3660
1474	1951
1474	3723
1474	7772
1474	4489
1477	9043
1478	7330
1482	3940
1482	3462
1482	3925
1483	6490
1483	6933
1484	2271
1484	3117
1484	7091
1484	4502
1484	4070
